internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22717903,Cinnyris neergaardi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Cinnyris,neergaardi,,,,,"Grant, 1908","<p><em>Cinnyris neergaardi </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following<em> </em>Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22718452,Anthus crenatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,crenatus,,,,,"Finsch & Hartlaub, 1870",
22718556,Anthus pratensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,pratensis,,,,,"(Linnaeus, 1758)",
22718591,Anthus spragueii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,spragueii,,,,,"(Audubon, 1844)",
22719618,Amandava formosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Amandava,formosa,,,,,"(Latham, 1790)",
22720905,Emberiza jankowskii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,jankowskii,,,,,"Taczanowski, 1888",
22721016,Emberiza yessoensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,EMBERIZIDAE,Emberiza,yessoensis,,,,,"(Swinhoe, 1863)",
22721445,Atlapetes fuscoolivaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,fuscoolivaceus,,,,,"Chapman, 1914",
22721572,Arremon castaneiceps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Arremon,castaneiceps,,,,,"(Sclater, 1859)",
22722089,Conirostrum bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conirostrum,bicolor,,,,,"(Vieillot, 1809)",
22722093,Conirostrum margaritae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conirostrum,margaritae,,,,,"(Holt, 1931)",
22722099,Conirostrum tamarugense,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conirostrum,tamarugense,,,,,"Johnson & Millie, 1972",
22722198,Bangsia flavovirens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Bangsia,flavovirens,,,,,"(Lawrence, 1867)",
22722558,Bangsia arcaei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Bangsia,arcaei,,,,,"(Sclater & Salvin, 1869)",
22722985,Dacnis nigripes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Dacnis,nigripes,,,,,"Pelzeln, 1856",
22722994,Dacnis viguieri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Dacnis,viguieri,,,,,"Salvin & Godman, 1883",
22723039,Coryphaspiza melanotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Coryphaspiza,melanotis,,,,,"(Temminck, 1822)",
22723843,Caryothraustes erythromelas,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Caryothraustes,erythromelas,,,,,"(Gmelin, 1789)","<p><em>Caryothraustes erythromelas </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Periporphyrus </em>following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22724196,Agelaius tricolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Agelaius,tricolor,,,,,"(Audubon, 1837)",
22724268,Hypopyrrhus pyrohypogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Hypopyrrhus,pyrohypogaster,,,,,"(De Tarragon, 1847)",
22724703,Guaruba guarouba,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Guaruba,guarouba,,,,,"(Gmelin, 1788)",
22726852,Actenoides capucinus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Actenoides,capucinus,,,,,"(Meyer &amp; Wiglesworth, 1896)","<p><em>Actenoides monachus </em>and <em>A. capucinus </em>(del Hoyo and Collar 2014) were previously lumped as <em>A. monachus </em>following Sibley and Monroe (1990, 1993).<em></em></p><p><em></em></p>"
22728296,Amazona lilacina,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,lilacina,,,,,"Lesson, 1844","<em>Amazona autumnalis</em>, <em>A. diadema</em> and <em>A. lilacina</em> (del Hoyo and Collar 2014) were previously lumped as <em>A. autumnalis</em> following Sibley and Monroe (1990, 1993)."
22728429,Cacatua ophthalmica,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,ophthalmica,,,,,"Sclater, 1864",
22728454,Hylopezus auricularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Hylopezus,auricularis,,,,,"(Gyldenstolpe, 1941)",
22728467,Catharus bicknelli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,bicknelli,,,,,"(Ridgway, 1882)",
22731255,Calyptophilus frugivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALYPTOPHILIDAE,Calyptophilus,frugivorus,,,,,"(Cory, 1883)","<p><em>Calyptophilus frugivorus </em>and<em> C. tertius</em> (del Hoyo and Collar 2016) were previously lumped as <em>C. frugivorus</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22733682,Geokichla erythronota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Geokichla,erythronota,,,,,"(Sclater, 1859)",<p><em>Geokichla erythronota </em>(del Hoyo and Collar 2016) was previously listed as <em>Zoothera erythronota</em>.</p>
22736301,Clibanornis rufipectus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FURNARIIDAE,Clibanornis,rufipectus,,,,,"Bangs, 1898",<em>Clibanornis rufipectus</em> (del Hoyo and   Collar 2016) was previously listed as <em>Automolus   rufipectus</em>.
103762448,Dessonornis anomalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Dessonornis,anomalus,,,,,"(Shelley, 1893)","<em>Dessonornis anomalus</em>, <em>D. macclounii</em> and <em>D. mbuluensi</em>s (del Hoyo and Collar   2016) were previously lumped as <em>Cossypha anomala</em> following Dowsett and Forbes-Watson (1993) and Sibley and   Monroe (1990, 1993)."
22719543,Estrilda poliopareia,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Estrilda,poliopareia,,,,,"Reichenow, 1902",
103686945,Myzomela batjanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Myzomela,batjanensis,,,,,"Hartert, 1903","<p><em>Myzomela chloroptera </em>and<em> M. batjanensis</em> (del Hoyo and Collar 2016) were previously lumped as <em>M. chloroptera</em> following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22678429,Pipile jacutinga,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Pipile,jacutinga,,,,,"(Spix, 1825)",
22679141,Ophrysia superciliosa,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Ophrysia,superciliosa,,,,,"(Gray, 1846)",
22679398,Polyplectron napoleonis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Polyplectron,napoleonis,,,,,"Lesson, 1831",
22680021,Tadorna cristata,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Tadorna,cristata,,,,,"(Kuroda, 1917)",
22680726,Picumnus minutissimus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Picumnus,minutissimus,,,,,"(Pallas, 1782)",
22684647,Vini ultramarina,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Vini,ultramarina,,,,,"(Kuhl, 1820)",
22685009,Tanygnathus lucionensis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Tanygnathus,lucionensis,,,,,"(Linnaeus, 1766)",
22685237,Pezoporus occidentalis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pezoporus,occidentalis,,,,,"(Gould, 1861)",
22685410,Loriculus tener,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Loriculus,tener,,,,,"Sclater, 1877",
22685593,Primolius couloni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Primolius,couloni,,,,,"(P.L. Sclater, 1876)",
22685672,Psittacara erythrogenys,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psittacara,erythrogenys,,,,,"Lesson, 1844",<em>Psittacara erythrogenys</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Aratinga</em>.
22688470,Tyto aurantia,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,TYTONIDAE,Tyto,aurantia,,,,,"(Salvadori, 1881)",
22689480,Ninox odiosa,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,odiosa,,,,,"Sclater, 1877",
22690596,Reinwardtoena browni,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Reinwardtoena,browni,,,,,"(Sclater, 1877)",
22696606,Podiceps auritus,ANIMALIA,CHORDATA,PODICIPEDIFORMES,AVES,PODICIPEDIDAE,Podiceps,auritus,,,,,"(Linnaeus, 1758)",
22697365,Phoenicopterus chilensis,ANIMALIA,CHORDATA,PHOENICOPTERIFORMES,AVES,PHOENICOPTERIDAE,Phoenicopterus,chilensis,,,,,"Molina, 1782",
22697548,Nipponia nippon,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,THRESKIORNITHIDAE,Nipponia,nippon,,,,,"(Temminck, 1835)",
22699992,Myiotheretes pernix,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Myiotheretes,pernix,,,,,"(Bangs, 1899)",
22700718,Lipaugus ater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Lipaugus,ater,,,,,"(Férussac, 1829)",<em>Lipaugus ater</em> (del Hoyo and Collar   2016) was previously listed as <em>Tijuca atra</em>.
22701795,Myrmoderus ruficauda,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmoderus,ruficauda,,,,,"(Wied, 1831)",<p><em>Myrmoderus ruficauda </em>(del Hoyo and Collar 2016) was previously listed as <em>Myrmeciza ruficauda</em>.</p>  <p>&#160;</p>
22701859,Pithys castaneus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Pithys,castaneus,,,,,"Berlioz, 1938",
22704256,Vosea whitemanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Vosea,whitemanensis,,,,,"(Gilliard, 1960)",<em>Vosea whitemanensis</em> (del Hoyo and   Collar 2016) was previously listed as <em>Melidectes   whitemanensis.</em>
22704264,Melidectes princeps,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Melidectes,princeps,,,,,"Mayr & Gilliard, 1951",
22707172,Pomarea dimidiata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Pomarea,dimidiata,,,,,"(Hartlaub & Finsch, 1871)",
22708544,Turdus lherminieri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,lherminieri,,,,,"(Lafresnaye, 1844)",
22708745,Turdus menachensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,menachensis,,,,,"Ogilvie-Grant, 1913",
22708803,Turdus celaenops,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Turdus,celaenops,,,,,"Stejneger, 1887",
22709211,Muscicapa randi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Muscicapa,randi,,,,,"Amadon & duPont, 1970",
22710981,Streptocitta albertinae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Streptocitta,albertinae,,,,,"(Schlegel, 1866)",
22711063,Mimus trifasciatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MIMIDAE,Mimus,trifasciatus,,,,,"(Gould, 1837)",
22711176,Sitta whiteheadi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,whiteheadi,,,,,"Sharpe, 1884",
22711219,Sitta solangiae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,SITTIDAE,Sitta,solangiae,,,,,"(Delacour & Jabouille, 1930)",
22714078,Zosterops natalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Zosterops,natalis,,,,,"Lister, 1889",
22715555,Megalurulus rufus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Megalurulus,rufus,,,,,"(Reichenow, 1890)",<p><em>Megalurulus rufus </em>(del Hoyo and Collar 2016) was previously listed as <em>Trichocichla rufa</em>.</p>
22715899,Illadopsis rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Illadopsis,rufescens,,,,,"(Reichenow, 1878)",
22716048,Turdinus atrigularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PELLORNEIDAE,Turdinus,atrigularis,,,,,"(Bonaparte, 1850)",
22716201,Sterrhoptilus dennistouni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Sterrhoptilus,dennistouni,,,,,"(Ogilvie-Grant, 1895)",<p><em>Sterrhoptilus dennistouni </em>(del Hoyo and Collar 2016) was previously listed as <em>Stachyris dennistouni</em>.</p>
22720053,Serinus syriacus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Serinus,syriacus,,,,,"Bonaparte, 1851",
22720368,Spinus yarrellii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Spinus,yarrellii,,,,,"(Audubon, 1839)","<p><em>Spinus yarrellii</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carduelis</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>"
22720374,Spinus cucullatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Spinus,cucullatus,,,,,"(Swainson, 1820)","<p><em>Spinus cucullatus</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Carduelis</em> and listed as <em>C. cucullata </em>following AOU (1998 and supplements); SACC (2005 and updates); Sibley and Monroe (1990, 1993); Stotz <em>et al</em>. (1996).</p>"
22721618,Vermivora chrysoptera,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Vermivora,chrysoptera,,,,,"(Linnaeus, 1766)",
22721722,Setophaga kirtlandii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,kirtlandii,,,,,"(Baird, 1852)","<p><em>Setophaga kirtlandii </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Dendroica </em>following AOU (1998 &amp; supplements); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22721740,Setophaga cerulea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Setophaga,cerulea,,,,,"(Wilson, 1810)","<p><em>Setophaga cerulea </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Dendroica </em>following AERC TAC (2003); AOU (1998 &amp; supplements); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22722117,Orchesticus abeillei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Orchesticus,abeillei,,,,,"(Lesson, 1839)",
22722126,Neothraupis fasciata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Neothraupis,fasciata,,,,,"(Lichtenstein, 1823)",
22722156,Sericossypha albocristata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sericossypha,albocristata,,,,,"(Lafresnaye, 1843)",
22722301,Phaenicophilus poliocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHAENICOPHILIDAE,Phaenicophilus,poliocephalus,,,,,"(Bonaparte, 1851)",
22722616,Tephrophilus wetmorei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tephrophilus,wetmorei,,,,,"Moore, 1934","<p><em>Tephrophilus wetmorei </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Buthraupis</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22722659,Iridosornis porphyrocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Iridosornis,porphyrocephalus,,,,,"(Sclater, 1856)",
22722890,Tangara peruviana,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,peruviana,,,,,"(Desmarest, 1806)",
22722900,Tangara meyerdeschauenseei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,meyerdeschauenseei,,,,,"Schulenberg & Binford, 1985",
22722946,Tangara argyrofenges,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Tangara,argyrofenges,,,,,"(Sclater & Salvin, 1876)",
22723399,Sporophila frontalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,frontalis,,,,,"(Verreaux, 1869)",
22723403,Sporophila falcirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,falcirostris,,,,,"(Temminck, 1820)",
22723484,Sporophila ruficollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,ruficollis,,,,,"Cabanis, 1851",
22723495,Sporophila hypochroma,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,hypochroma,,,,,"Todd, 1915",
22723499,Sporophila cinnamomea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,cinnamomea,,,,,"(Lafresnaye, 1839)",
22723509,Sporophila melanogaster,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Sporophila,melanogaster,,,,,"(Pelzeln, 1870)",
22723904,Pseudosaltator rufiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Pseudosaltator,rufiventris,,,,,"d'Orbigny & Lafresnaye, 1837","<p><em>Pseudosaltator rufiventris </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Saltator</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22723966,Porphyrospiza caerulescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Porphyrospiza,caerulescens,,,,,"(Wied, 1830)",
22724229,Leistes defilippii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Leistes,defilippii,,,,,"(Bonaparte, 1850)","<p><em>Leistes defilippii</em> (del Hoyo and Collar 2016) was previously placed in the genus <em>Sturnella</em> following SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996).</p>  <p>&#160;</p>"
22724659,Leptodon forbesi,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Leptodon,forbesi,,,,,"(Swann, 1922)",
22724673,Xanthopsar flavus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Xanthopsar,flavus,,,,,"(Gmelin, 1788)",
22727533,Streptopelia dusumieri,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Streptopelia,dusumieri,,,,,"(Temminck, 1823)","<p><em>Streptopelia bitorquata&#160;</em>and S.<em>&#160;dusumieri&#160;</em>(del Hoyo and Collar 2014) were previously lumped as&#160;<em>S. bitorquata&#160;</em>following Sibley and Monroe (1990, 1993).</p>"
22733968,Pyrrhura griseipectus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pyrrhura,griseipectus,,,,,"Salvadori, 1900",
22734558,Stachyris roberti,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,roberti,,,,,"(Godwin-Austen &amp; Walden, 1875)",<p><em>Stachyris roberti </em>(del Hoyo and Collar 2016) was previously listed as <em>Sphenocichla roberti</em>.</p>
22735087,Stachyris humei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TIMALIIDAE,Stachyris,humei,,,,,"(Mandelli, 1873)",<p><em>Stachyris humei </em>(del Hoyo and Collar 2016) was previously listed as <em>Sphenocichla humei</em>.</p>
22735256,Parmoptila rubrifrons,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Parmoptila,rubrifrons,,,,,"(Sharpe & Ussher, 1872)",
103680766,Zimmerius chicomendesi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Zimmerius,chicomendesi,,,,,"Whitney, Schunck, Rêgo &amp; Silveira, 2013",<em>Zimmerius chicomendesi</em> (del Hoyo and   Collar 2016) is recognized as a species following work by Whitney <em>et al</em>.   (2013).
103730503,Philesturnus rufusater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CALLAEIDAE,Philesturnus,rufusater,,,,,"(Lesson, 1828)","<p><em>Philesturnus carunculatus </em>and<em> P. rufusater</em> (del Hoyo and Collar 2016) were previously lumped as <em>P. carunculatus</em> following Sibley &amp; Monroe (1990, 1993) and Turbott (1990).</p>  <p>&#160;</p>"
103775167,Irena tweeddalii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,IRENIDAE,Irena,tweeddalii,,,,,"Sharpe, 1877","<p><em>Irena puella</em> and <em>I. tweeddalii </em>(del Hoyo and Collar 2016) were previously lumped as <em>I. puella </em>following Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
103819014,Passer italiae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERIDAE,Passer,italiae,,,,,"(Vieillot, 1817)","<p><em>Passer domesticus </em>and<em> P. italiae</em> (del Hoyo and Collar 2016) were previously lumped as<em> P. domesticus </em>following AERC TAC (2003); AOU (1998 &amp; supplements); Christidis &amp; Boles (2008); Cramp et al. (1977-1994); Dowsett &amp; Forbes-Watson (1993); SACC (2005 &amp; updates); Sibley &amp; Monroe (1990, 1993); Stotz et al. (1996); Turbott (1990).</p>"
22682632,Bucorvus abyssinicus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Bucorvus,abyssinicus,,,,,"(Boddaert, 1783)",
22717719,Dreptes thomensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NECTARINIIDAE,Dreptes,thomensis,,,,,"(Barboza du Bocage, 1889)","<p><em>Dreptes thomensis </em>(del Hoyo and Collar 2016) was previously placed in the genus <em>Nectarinia </em>following Dowsett &amp; Forbes-Watson (1993); Sibley &amp; Monroe (1990, 1993).</p>  <p>&#160;</p>"
22682514,Rhabdotorrhinus corrugatus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Rhabdotorrhinus,corrugatus,,,,,"(Temminck, 1832)",<em>Rhabdotorrhinus   corrugatus</em> (del Hoyo and Collar 2014) was previously placed in the genus   <em>Aceros</em>.
22689335,Heteroglaux blewitti,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Heteroglaux,blewitti,,,,,"(Hume, 1873)",
45354718,Puffinus bryani,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Puffinus,bryani,,,,,"Pyle, Welch &amp; Fleischer, 2011",<em>Puffinus bryani</em> (del Hoyo and Collar 2014) was first described by Pyle <em>et al</em>. (2011).
22682507,Berenicornis comatus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Berenicornis,comatus,,,,,"(Raffles, 1822)",<em>Berenicornis comatus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Aceros</em>.
22693363,Calidris canutus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Calidris,canutus,,,,,"(Linnaeus, 1758)",
22679886,Anser erythropus,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,erythropus,,,,,"(Linnaeus, 1758)",
22695396,Circus macrourus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Circus,macrourus,,,,,"(Gmelin, 1770)",
22729000,Brachyramphus perdix,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ALCIDAE,Brachyramphus,perdix,,,,,"(Pallas, 1811)",
22680412,Somateria fischeri,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Somateria,fischeri,,,,,"(Brandt, 1847)",
22678486,Mitu mitu,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Mitu,mitu,,,,,"(Linnaeus, 1766)",
22728447,Otus alius,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Otus,alius,,,,,"Rasmussen, 1998",
22694607,Sterna striata,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Sterna,striata,,,,,"Gmelin, 1789",
22682441,Anthracoceros malayanus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Anthracoceros,malayanus,,,,,"(Raffles, 1822)",
22682450,Buceros rhinoceros,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Buceros,rhinoceros,,,,,"Linnaeus, 1758",
22698017,Pterodroma sandwichensis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,PROCELLARIIDAE,Pterodroma,sandwichensis,,,,,"(Ridgway, 1884)",
22682485,Anorrhinus galeritus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Anorrhinus,galeritus,,,,,"(Temminck, 1831)",
22698310,Diomedea amsterdamensis,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Diomedea,amsterdamensis,,,,,Roux et al. 1983,
22682528,Rhyticeros undulatus,ANIMALIA,CHORDATA,BUCEROTIFORMES,AVES,BUCEROTIDAE,Rhyticeros,undulatus,,,,,"(Shaw, 1811)",<em>Rhyticeros   undulatus </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Aceros</em>.
22679412,Rheinardia ocellata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Rheinardia,ocellata,,,,,"(Elliot, 1871)",
132438298,Hydrobates leucorhous,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,HYDROBATIDAE,Hydrobates,leucorhous,,,,,"(Vieillot, 1818)","<em>Hydrobates leucorhous&#160;</em>has been split into&#160;<em>H. leucorhous, H. socorroensis&#160;</em>and&#160;<em>H. cheimomnestes&#160;</em>(which see) (Handbook of the Birds of the World and BirdLife International 2018), based on the proposal of Howell (2012)."
22684138,Carpococcyx renauldi,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Carpococcyx,renauldi,,,,,"Oustalet, 1896",
